0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
0.0,0.20280500292568754,0.27002604166666666,1.1589398847234793,0.24951603620572385,0.6657666037316748,0.20313929313929313,0.642058572039333,1.7845819850079876,0.18347782831154064,0.4896885018421934,0.4837292413662955,1.2692722584719007,0.3278189416470106,0.17182818809430767,0.13899377836907184,1.4257885670323789,3.0257137201937407,2.3776600490742807,8.382367553998222,7.539533749944599,6.855366174388023,11.213845486111111,11.148883999365683,13.477545319096102,10.609774974804736,7.795277112116927,6.722379200881995,5.644496055740199,6.495146623071421,2.733707354056103,7.895341539946898,15.017229119947492,11.041144237020525,4.392231319963609,2.1028995905963788,3.967456378242849,2.8934817170111287,0.9394830385746259,4.28491421007077,1
9.456694367497692,7.192075972633514,17.502591726801505,23.357698983387056,29.614647607072488,22.65912398270136,77.51068985822349,38.11552911709455,37.09482798806638,40.54735436893204,47.67803540504137,37.707710638985375,17.59434395705373,26.671502273075546,4.336163220594276,18.10589027612288,53.22997062696242,59.87432693815673,53.06059933407325,48.23813756324354,72.6395904074703,60.91961184536966,69.40367633496265,52.64259359064715,43.63904753536596,25.337485658088838,5.372337042925278,3.3754843415234537,15.802530083307621,27.502500584248658,37.376839516294325,53.04347826086956,52.46796260480595,34.98583112069495,62.02359661849227,66.23517739816032,58.27914192643906,42.56075496133775,26.17174708658384,3.964786295206783,1
15.880358127521259,51.208151969477136,44.502048296679604,36.914147091209394,36.111668281994014,34.58797434636505,36.87376983482813,16.317114705982153,21.310614633936897,23.729771430242838,41.12129601148364,25.341171700790593,8.100952473045496,13.046694315686754,1.1648791776066931,8.159947270130726,22.90023049061574,50.61294583883752,49.799391940636916,50.62416406598306,20.640345577573708,37.17039681778971,22.71362411866436,14.462868248772503,23.489756655574045,0.7653653600340861,0.026198591229266075,0.23913950819101945,8.75131757265472,13.304748660898229,33.199113841470044,15.955032173738186,14.119989709287369,10.831709199671957,17.029875539247286,23.135667341997333,11.16845069912338,6.077101139601139,4.3051608052454755,5.102454956144986,1
9.321804614539461,15.162054318445103,20.833583010222064,21.43730145964856,15.072101550171725,19.37889455464072,12.435093802791856,8.837364364668897,4.869111442045172,4.645864908040798,2.5518592241233273,5.8082168052406145,7.679928383993002,4.760403734419229,5.289350745295728,4.608274167121792,5.059290083937971,1.5525868580060422,1.9731793656684462,4.2023243472723415,3.0463065171317556,3.6836535416446745,9.735904664274731,4.885206499661476,0.20821532492725509,0.09612193473050212,1.2084073132108066,1.4800761968658647,1.5372340425531914,1.8230447476278704,2.503733807467615,0.7075920618612448,3.5782866379310345,10.56974576543567,16.825944346782148,13.55110596707819,9.782657766990292,7.272023106209794,1.3910400622999048,18.76411014562716,1
28.144628836545326,39.3418211113605,79.28627361097156,76.55800079663963,73.64490861618799,59.920263627032575,41.199581402302286,7.416846386098959,14.838058252427185,39.47101271415247,58.347220860699935,71.91673442836233,90.44279284989858,93.2357997306504,88.75733951276662,139.2600835893046,84.0691657329123,1.5264610317354341,78.5344455009076,140.3205616767459,125.97851796407186,77.7645226271901,107.56805378023955,107.65351769011794,98.36064211127851,55.10159080170106,42.03365929407815,50.17526043946424,3.835037699563479,78.26902981251921,137.8620654552858,128.92373387992143,134.03207900519376,158.5825743681222,108.89058242160492,57.59411875176062,52.718028463375795,78.89213690129921,53.977087713623376,97.88942878338278,1
59.67386199903944,136.02003650430424,143.35814258297054,47.79545605087103,106.67605358365113,75.42513061188346,14.1840943277209,36.80032206119163,70.5368448500652,103.05962198634731,108.29836329487523,144.7086644698585,143.85376323571498,106.0223391205888,34.9402616947452,8.208192327022951,45.245518260703726,51.55845793074265,75.56551254644475,103.50572178798241,116.13216031280547,65.12944112944113,43.23197903014417,44.38383451446083,22.263110423914444,9.622981635899166,22.63869262715064,40.7255880256593,63.57863155262939,90.60022186193362,89.94541431030244,73.31165694209173,105.3329579241373,76.58608691298689,25.61603082667177,3.8086673682196497,35.87759477438487,68.00072260569456,59.69298967766449,75.7191236190284,1
39.65582195999212,35.38316385365342,26.23252418324512,24.859710824540837,45.01922009786612,32.506318176908955,9.650892567348263,0.413498187226922,28.50905999256071,52.07148026498914,31.906990729140567,70.82841836479247,56.725002167128984,29.752459213051825,35.661174199037866,33.37386239984173,33.68663840126946,6.817153226236858,43.568994911608875,41.24510639333885,26.58514027197773,27.874838133511943,27.777077803954313,36.538860103626945,28.323708824725497,13.754414450984372,2.2670442884702213,9.609792877101166,17.14561218016494,14.879053195352215,32.155068225043124,32.039757336343115,26.98198634325316,19.673048028599556,15.707520183927713,0.13955582232893157,6.77761474913081,10.4651435856146,11.42140534148024,9.552252471443937,1
4.583291457286432,0.026904981549815497,0.21414249048993997,1.5589477243418361,9.233682409663539,13.167026022304833,11.712343915587708,8.618638495594617,0.7480861834794419,7.53348280072418,10.051613092962386,12.924662453318012,27.388193818254685,37.3710642231769,22.484822651968113,20.649894729473594,14.693799984163434,24.728628495339546,43.458002213057036,19.282751189727932,0.16630999694283094,9.83822377013496,26.19360171943457,59.591317773135955,43.67526175180678,52.51513723720535,55.53543581534648,40.91004696243006,66.07842836705498,15.574434326710817,3.141752074182528,52.39040272490483,26.364703098710038,63.249655330882355,102.15655472118777,44.912982554594834,111.14208652497572,62.82492041837199,20.232006210491296,21.660008153281694,1
53.03337122985354,119.4436132852996,110.43799502976823,63.61728629837406,30.099300175412953,22.05086242726517,4.973808924677067,4.446624314897858,2.104049259027343,19.309256661991586,32.04875936329588,27.16424549090019,28.337400669176077,20.83986943235485,7.776916625248509,12.729433449747768,10.097774009474591,1.6984679203539823,2.1349107665301346,1.9595716076338348,3.1923667072713644,5.06615006132103,9.662106815203146,8.70896117600864,14.705241216904277,12.11214108134743,5.336661493792551,2.5799222103004293,3.6235059593284253,2.681579129363243,3.9256015798365946,1.2592329545454546,1.5895786416214557,0.5793897892166161,2.6861828573107664,3.011713045065721,2.531991954756464,3.4195376536885247,14.909695290858727,2.2657544112351458,1
3.543713572023314,0.8208695652173913,0.683731391239156,4.071877807726865,7.818255578093306,10.894132929205457,17.394011165623414,32.91946419712254,28.7650964274423,20.02958225064961,3.174110606228527,0.8942184154175589,5.327293318233296,11.062953071346815,19.043043043043042,26.036504717397055,23.940328869299883,18.832407584753877,62.996983796528546,69.97563034075324,94.7764638424177,89.82751537006385,26.85998630254259,13.550164265857973,17.172754452099312,55.23851973336155,72.77167199378023,74.3027353226589,46.34004211913127,62.182587240042295,58.457083764219234,24.15207289843703,30.28542407313357,4.467112073021549,31.064028930014892,71.42536790469516,80.66985791353241,95.45003281147464,65.01331870144635,74.8435086002678,1
